202012282054,26830.0,26830.0,26814.6,-15.4,-2.4
202012282056,26830.0,26830.0,26816.0,-14.0,-1.4
202012282101,26830.0,26830.0,26817.4,-12.6,-1.4
202012282105,26820.0,26828.0,26818.2,-9.8,-2.8
202012282109,26825.0,26827.0,26819.4,-7.6,-2.2
202012282113,26820.0,26825.0,26820.0,-5.0,-2.6
202012282117,26825.0,26824.0,26821.0,-3.0,-2.0
202012282121,26825.0,26823.0,26822.0,-1.0,-2.0
202012282125,26828.0,26824.6,26822.92,-1.68,-0.68
202012282129,26830.0,26825.6,26823.72,-1.88,-0.2
202012282133,26830.0,26827.6,26824.72,-2.88,-1.0
202012282137,26830.0,26828.6,26825.92,-2.68,-0.2
202012282141,26835.0,26830.6,26827.12,-3.48,-0.8
202012282144,26840.0,26833.0,26828.32,-4.68,-1.2
202012282149,26840.0,26835.0,26829.12,-5.88,-1.2
202012282154,26830.0,26835.0,26829.12,-5.88,-0.0
202012282156,26835.0,26836.0,26829.52,-6.48,-0.6
202012282201,26825.0,26834.0,26829.72,-4.28,-2.2
202012282205,26835.0,26833.0,26830.12,-2.88,-1.4
202012282210,26835.0,26832.0,26830.12,-1.88,-1.0
202012282212,26830.0,26832.0,26829.92,-2.08,-0.2
202012282217,26830.0,26831.0,26829.92,-1.08,-1.0
202012282222,26830.0,26832.0,26829.92,-2.08,-1.0
202012282225,26830.0,26831.0,26829.92,-1.08,-1.0
202012282229,26825.0,26829.0,26829.72,0.72,1.8
202012282234,26825.0,26828.0,26829.52,1.52,0.8
202012282237,26825.0,26827.0,26829.32,2.32,0.8
202012282241,26830.0,26827.0,26829.32,2.32,0.0
202012282245,26825.0,26826.0,26829.52,3.52,1.2
202012282249,26830.0,26827.0,26829.72,2.72,0.8
202012282253,26830.0,26828.0,26830.12,2.12,0.6
202012282257,26830.0,26829.0,26830.32,1.32,0.8
202012282300,26825.0,26828.0,26830.32,2.32,1.0
202012282304,26830.0,26829.0,26830.4,1.4,0.92
202012282309,26825.0,26828.0,26830.2,2.2,0.8
202012282312,26835.0,26829.0,26830.4,1.4,0.8
202012282317,26840.0,26831.0,26830.8,-0.2,-1.6
202012282320,26840.0,26834.0,26831.0,-3.0,-2.8
202012282325,26840.0,26836.0,26831.0,-5.0,-2.0
202012282329,26845.0,26840.0,26831.2,-8.8,-3.8
202012282333,26830.0,26839.0,26831.2,-7.8,-1.0
202012282337,26810.0,26833.0,26830.2,-2.8,-5.0
202012282342,26825.0,26830.0,26830.2,0.2,3.0
202012282346,26815.0,26825.0,26829.4,4.4,4.2
202012282348,26835.0,26823.0,26829.4,6.4,2.0
202012282353,26835.0,26824.0,26829.6,5.6,0.8
202012290001,26840.0,26830.0,26830.0,0.0,-6.22
202012290005,26835.0,26832.0,26830.2,-1.8,-2.0
202012290008,26830.0,26835.0,26830.2,-4.8,-3.0
202012290013,26845.0,26837.0,26831.0,-6.0,-1.2
202012290017,26845.5,26839.1,26831.82,-7.28,-1.28
202012290022,26862.5,26843.6,26833.32,-10.28,-3.0
202012290025,26870.0,26850.6,26834.92,-15.68,-5.4
202012290029,26875.0,26859.6,26836.92,-22.68,-7.0
202012290032,26880.0,26866.6,26838.92,-27.68,-5.0
202012290037,26875.0,26872.5,26840.72,-31.78,-4.1
202012290041,26880.0,26876.0,26842.72,-33.28,-1.5
202012290045,26875.0,26877.0,26844.72,-32.28,-1.0
202012290049,26870.0,26876.0,26846.32,-29.68,-2.6
202012290052,26880.0,26876.0,26848.52,-27.48,-2.2
202012290057,26885.0,26878.0,26850.52,-27.48,-0.0
202012290101,26890.0,26880.0,26852.52,-27.48,-0.0
202012290105,26925.0,26890.0,26855.92,-34.08,-6.6
202012290109,26925.0,26901.0,26859.32,-41.68,-7.6
202012290112,26920.0,26909.0,26862.32,-46.68,-5.0
202012290117,26905.0,26913.0,26865.32,-47.68,-1.0
202012290121,26905.0,26916.0,26869.12,-46.88,-0.8
202012290125,26915.0,26914.0,26872.72,-41.28,-5.6
202012290129,26920.0,26913.0,26876.92,-36.08,-5.2
202012290133,26915.0,26912.0,26880.12,-31.88,-4.2
202012290137,26905.0,26912.0,26882.92,-29.08,-2.8
202012290141,26915.0,26914.0,26885.92,-28.08,-1.0
202012290145,26910.0,26913.0,26888.92,-24.08,-4.0
202012290149,26910.0,26911.0,26892.12,-18.88,-5.2
202012290153,26905.0,26909.0,26894.52,-14.48,-4.4
202012290157,26900.0,26908.0,26896.7,-11.3,-3.18
202012290201,26905.0,26906.0,26898.4,-7.6,-3.7
202012290204,26905.0,26905.0,26899.8,-5.2,-2.4
202012290209,26900.0,26903.0,26900.8,-2.2,-3.0
202012290212,26905.0,26903.0,26901.8,-1.2,-1.0
202012290217,26905.0,26904.0,26903.0,-1.0,-0.2
202012290221,26905.0,26904.0,26904.0,0.0,1.11
202012290225,26910.0,26905.0,26905.4,0.4,0.44
202012290229,26915.0,26908.0,26907.2,-0.8,-1.2
202012290233,26920.0,26911.0,26908.8,-2.2,-1.4
202012290236,26915.0,26913.0,26910.0,-3.0,-0.8
202012290242,26910.0,26914.0,26910.8,-3.2,-0.2
202012290244,26920.0,26916.0,26910.6,-5.4,-2.2
